代號,股票名稱,權重,持有數,Date
6510,精測,2.0,161000,2026-04-16
6669,緯穎,1.93,154000,2026-04-16
7769,鴻勁,2.18,150000,2026-04-16
2308,台達電,0.89,142000,2026-04-16
3131,弘塑,1.32,120000,2026-04-16
6515,穎崴,3.89,117000,2026-04-16
3653,健策,1.57,106000,2026-04-16
3324,雙鴻,0.35,98000,2026-04-16
5289,宜鼎,0.35,94000,2026-04-16
3529,力旺,1.12,89000,2026-04-16
3491,昇達科,0.44,75000,2026-04-16
6781,AES-KY,0.24,71000,2026-04-16
3443,創意,0.77,68000,2026-04-16
3661,世芯-KY,0.74,63000,2026-04-16
5274,信驊,1.52,31000,2026-04-16
2408,南亞科,1.7,2657000,2026-04-18
3105,穩懋,3.96,2408000,2026-04-18
5347,世界,0.97,2401000,2026-04-18
3037,欣興,3.5,1784000,2026-04-18
6271,同欣電,0.96,1695000,2026-04-18
8358,金居,1.49,1326000,2026-04-18
2486,一詮,0.73,1297000,2026-04-18
8996,高力,3.84,1030000,2026-04-18
3036,文曄,0.7,999000,2026-04-18
2330,台積電,6.1,984000,2026-04-18
8046,南電,2.07,938000,2026-04-18
2337,旺宏,0.3,739000,2026-04-18
3163,波若威,2.76,738000,2026-04-18
2344,華邦電,0.19,724000,2026-04-18
6584,南俊國際,1.35,661000,2026-04-18
8021,尖點,0.7,583920,2026-04-18
2345,智邦,3.67,581000,2026-04-18
8299,群聯,2.77,578000,2026-04-18
4749,新應材,1.57,575000,2026-04-18
6531,愛普*,1.11,567000,2026-04-18
4991,環宇-KY,1.11,552000,2026-04-18
6442,光聖,3.57,542000,2026-04-18
6274,台燿,1.47,510000,2026-04-18
3189,景碩,0.58,484013,2026-04-18
3665,貿聯-KY,3.03,420000,2026-04-18
3017,奇鋐,2.97,405000,2026-04-18
2360,致茂,2.68,389000,2026-04-18
3533,嘉澤,2.85,375000,2026-04-18
2383,台光電,4.1,353000,2026-04-18
7751,竑騰,1.8,311000,2026-04-18
3260,威剛,0.3,268000,2026-04-18
3711,日月光投控,0.35,258000,2026-04-18
2368,金像電,0.89,248000,2026-04-18
6805,富世達,1.37,240000,2026-04-18
6223,旺矽,3.39,214000,2026-04-18
6669,緯穎,2.43,209000,2026-04-18
2059,川湖,2.31,208000,2026-04-18
3081,聯亞,1.55,195000,2026-04-18
6510,精測,2.01,176000,2026-04-18
3443,創意,1.67,168000,2026-04-18
7769,鴻勁,2.13,155000,2026-04-18
2308,台達電,0.83,147000,2026-04-18
3131,弘塑,1.23,124000,2026-04-18
6515,穎崴,3.81,121000,2026-04-18
3653,健策,1.53,110000,2026-04-18
3324,雙鴻,0.31,99000,2026-04-18
5289,宜鼎,0.3,98000,2026-04-18
3529,力旺,1.11,89000,2026-04-18
3491,昇達科,0.4,78000,2026-04-18
6781,AES-KY,0.23,74000,2026-04-18
3661,世芯-KY,0.7,65000,2026-04-18
5274,信驊,1.48,35000,2026-04-18
3105,穩懋,4.77,3027000,2026-04-20
2408,南亞科,1.56,2829000,2026-04-20
5347,世界,0.89,2402000,2026-04-20
3037,欣興,3.42,1899000,2026-04-20
6271,同欣電,0.89,1800000,2026-04-20
8358,金居,1.42,1326000,2026-04-20
8996,高力,4.18,1310000,2026-04-20
2486,一詮,0.68,1298000,2026-04-20
2330,台積電,6.11,1134000,2026-04-20
3036,文曄,0.58,1000000,2026-04-20
8046,南電,1.99,938000,2026-04-20
3163,波若威,2.71,786000,2026-04-20
2337,旺宏,0.25,771000,2026-04-20
2344,華邦電,0.18,771000,2026-04-20
6584,南俊國際,1.45,743000,2026-04-20
2345,智邦,3.3,618000,2026-04-20
8299,群聯,2.67,615000,2026-04-20
6531,愛普*,1.1,604000,2026-04-20
4749,新應材,1.57,599000,2026-04-20
4991,環宇-KY,1.13,587000,2026-04-20
8021,尖點,0.65,584920,2026-04-20
6274,台燿,1.37,543000,2026-04-20
6442,光聖,3.42,542000,2026-04-20
3189,景碩,0.55,484013,2026-04-20
3665,貿聯-KY,2.92,447000,2026-04-20
3017,奇鋐,2.85,431000,2026-04-20
2360,致茂,2.26,414000,2026-04-20
3533,嘉澤,2.79,399000,2026-04-20
2383,台光電,3.85,376000,2026-04-20
7751,竑騰,1.71,331000,2026-04-20
3260,威剛,0.28,293000,2026-04-20
6510,精測,2.95,291000,2026-04-20
3711,日月光投控,0.34,275000,2026-04-20
6669,緯穎,2.79,264000,2026-04-20
2368,金像電,0.85,264000,2026-04-20
6805,富世達,1.29,255000,2026-04-20
6223,旺矽,3.39,248000,2026-04-20
2059,川湖,2.2,221000,2026-04-20
3443,創意,2.05,215000,2026-04-20
3081,聯亞,1.48,195000,2026-04-20
7769,鴻勁,1.95,165000,2026-04-20
2308,台達電,0.79,156000,2026-04-20
3529,力旺,1.62,139000,2026-04-20
3131,弘塑,1.13,132000,2026-04-20
6515,穎崴,3.7,129000,2026-04-20
3653,健策,1.47,110000,2026-04-20
5289,宜鼎,0.28,102000,2026-04-20
3324,雙鴻,0.28,100000,2026-04-20
3491,昇達科,0.37,83000,2026-04-20
3661,世芯-KY,0.67,69000,2026-04-20
5274,信驊,1.5,39000,2026-04-20
3105,穩懋,4.4,3433000,2026-04-22
2408,南亞科,1.53,3265000,2026-04-22
3037,欣興,3.38,2210000,2026-04-22
6271,同欣電,0.83,2089000,2026-04-22
8358,金居,1.3,1548000,2026-04-22
8996,高力,3.8,1489000,2026-04-22
6584,南俊國際,2.29,1333000,2026-04-22
2330,台積電,5.71,1305000,2026-04-22
3036,文曄,0.53,1171000,2026-04-22
8046,南電,1.89,1103000,2026-04-22
3163,波若威,2.32,919000,2026-04-22
2344,華邦電,0.17,889000,2026-04-22
6442,光聖,3.74,781000,2026-04-22
2337,旺宏,0.22,771000,2026-04-22
2345,智邦,3.35,713000,2026-04-22
8299,群聯,2.68,708000,2026-04-22
6531,愛普*,1.18,700000,2026-04-22
4749,新應材,1.54,698000,2026-04-22
8021,尖點,0.66,688920,2026-04-22
4991,環宇-KY,1.02,688000,2026-04-22
6274,台燿,1.32,633000,2026-04-22
3665,貿聯-KY,3.09,567000,2026-04-22
2486,一詮,0.27,567000,2026-04-22
3017,奇鋐,2.88,501000,2026-04-22
2360,致茂,2.1,485000,2026-04-22
3189,景碩,0.51,484013,2026-04-22
3533,嘉澤,2.64,466000,2026-04-22
6669,緯穎,4.31,464000,2026-04-22
2383,台光電,3.8,438000,2026-04-22
6510,精測,3.78,421000,2026-04-22
7751,竑騰,1.71,386000,2026-04-22
2308,台達電,1.53,356000,2026-04-22
3711,日月光投控,0.32,319000,2026-04-22
2368,金像電,0.82,308000,2026-04-22
6805,富世達,1.26,297000,2026-04-22
3260,威剛,0.26,293000,2026-04-22
6223,旺矽,2.97,288000,2026-04-22
3443,創意,2.03,259000,2026-04-22
2059,川湖,2.16,257000,2026-04-22
3081,聯亞,1.47,229000,2026-04-22
7769,鴻勁,1.96,193000,2026-04-22
3653,健策,2.22,192000,2026-04-22
3661,世芯-KY,1.5,173000,2026-04-22
3529,力旺,1.33,154000,2026-04-22
3131,弘塑,1.11,153000,2026-04-22
6515,穎崴,3.44,150000,2026-04-22
3324,雙鴻,0.37,150000,2026-04-22
5289,宜鼎,0.25,102000,2026-04-22
3491,昇達科,0.36,97000,2026-04-22
2454,聯發科,0.39,80000,2026-04-22
5274,信驊,1.55,45000,2026-04-22
3105,穩懋,4.02,3433000,2026-04-23
2408,南亞科,1.43,3280000,2026-04-23
6271,同欣電,0.96,2589000,2026-04-23
3037,欣興,3.52,2310000,2026-04-23
8996,高力,4.27,1689000,2026-04-23
8358,金居,1.2,1548000,2026-04-23
6584,南俊國際,2.06,1337000,2026-04-23
2330,台積電,5.7,1311000,2026-04-23
2337,旺宏,0.33,1271000,2026-04-23
3036,文曄,0.51,1177000,2026-04-23
8046,南電,1.84,1108000,2026-04-23
3163,波若威,2.24,924000,2026-04-23
2344,華邦電,0.16,893000,2026-04-23
6442,光聖,3.32,785000,2026-04-23
2345,智邦,3.12,716000,2026-04-23
8299,群聯,2.54,711000,2026-04-23
6531,愛普*,1.15,703000,2026-04-23
4749,新應材,1.46,701000,2026-04-23
4991,環宇-KY,0.92,692000,2026-04-23
8021,尖點,0.68,691920,2026-04-23
2368,金像電,1.77,669000,2026-04-23
3665,貿聯-KY,3.84,667000,2026-04-23
6274,台燿,1.26,636000,2026-04-23
3017,奇鋐,3.37,601000,2026-04-23
2486,一詮,0.26,567000,2026-04-23
2383,台光電,4.61,538000,2026-04-23
2360,致茂,1.98,487000,2026-04-23
3189,景碩,0.49,486013,2026-04-23
3533,嘉澤,2.41,468000,2026-04-23
6669,緯穎,4.13,465000,2026-04-23
6510,精測,3.4,422000,2026-04-23
3260,威剛,0.33,393000,2026-04-23
7751,竑騰,1.78,388000,2026-04-23
3081,聯亞,2.4,380000,2026-04-23
2308,台達電,1.48,357000,2026-04-23
3711,日月光投控,0.31,320000,2026-04-23
6805,富世達,1.19,298000,2026-04-23
6223,旺矽,2.9,289000,2026-04-23
3443,創意,2.13,260000,2026-04-23
2059,川湖,1.93,258000,2026-04-23
3653,健策,2.19,197000,2026-04-23
7769,鴻勁,1.95,194000,2026-04-23
3661,世芯-KY,1.44,173000,2026-04-23
3529,力旺,1.29,155000,2026-04-23
3131,弘塑,1.01,154000,2026-04-23
6515,穎崴,3.39,151000,2026-04-23
3324,雙鴻,0.35,151000,2026-04-23
5289,宜鼎,0.33,142000,2026-04-23
3491,昇達科,0.31,97000,2026-04-23
2454,聯發科,0.37,80000,2026-04-23
5274,信驊,1.47,45000,2026-04-23
3105,穩懋,3.87,3433000,2026-04-24
2408,南亞科,1.39,3280000,2026-04-24
6271,同欣電,0.95,2589000,2026-04-24
3037,欣興,3.76,2310000,2026-04-24
8996,高力,3.91,1689000,2026-04-24
8358,金居,1.12,1508000,2026-04-24
6584,南俊國際,2.03,1337000,2026-04-24
2330,台積電,5.9,1311000,2026-04-24
2337,旺宏,0.35,1271000,2026-04-24
3036,文曄,0.48,1177000,2026-04-24
8046,南電,1.99,1108000,2026-04-24
3163,波若威,2.2,924000,2026-04-24
2344,華邦電,0.16,893000,2026-04-24
6442,光聖,3.04,785000,2026-04-24
2345,智邦,3.16,716000,2026-04-24
8299,群聯,2.46,711000,2026-04-24
6531,愛普*,1.14,703000,2026-04-24
4749,新應材,1.41,701000,2026-04-24
4991,環宇-KY,0.85,692000,2026-04-24
2368,金像電,1.92,669000,2026-04-24
3665,貿聯-KY,3.8,667000,2026-04-24
8021,尖點,0.61,661920,2026-04-24
6274,台燿,1.37,636000,2026-04-24
3017,奇鋐,3.65,601000,2026-04-24
2486,一詮,0.26,567000,2026-04-24
2383,台光電,4.95,537000,2026-04-24
2360,致茂,1.93,487000,2026-04-24
3189,景碩,0.53,486013,2026-04-24
3533,嘉澤,2.43,468000,2026-04-24
6669,緯穎,4.44,465000,2026-04-24
6510,精測,3.16,422000,2026-04-24
3260,威剛,0.32,393000,2026-04-24
7751,竑騰,1.92,388000,2026-04-24
3081,聯亞,2.21,380000,2026-04-24
2308,台達電,1.53,357000,2026-04-24
3711,日月光投控,0.33,320000,2026-04-24
6805,富世達,1.18,298000,2026-04-24
6223,旺矽,2.77,289000,2026-04-24
3443,創意,2.16,260000,2026-04-24
2059,川湖,2.02,258000,2026-04-24
3653,健策,2.18,197000,2026-04-24
7769,鴻勁,1.89,194000,2026-04-24
3661,世芯-KY,1.5,173000,2026-04-24
3529,力旺,1.25,155000,2026-04-24
3131,弘塑,0.99,154000,2026-04-24
6515,穎崴,3.13,151000,2026-04-24
3324,雙鴻,0.38,151000,2026-04-24
5289,宜鼎,0.32,142000,2026-04-24
3491,昇達科,0.31,97000,2026-04-24
2454,聯發科,0.4,80000,2026-04-24
5274,信驊,1.52,45000,2026-04-24
