代號,股票名稱,權重,持有數,Date
3260,威剛科技,0.9,292000,2026-04-14
1560,中砂,0.99,241000,2026-04-14
5904,寶雅,0.91,221000,2026-04-14
3583,辛耘,1.21,218000,2026-04-14
3293,鈊象,0.87,141000,2026-04-14
2404,漢唐,0.96,128000,2026-04-14
2368,金像電子,1.18,126000,2026-04-14
8996,高力,1.11,122000,2026-04-14
1590,亞德客-KY,1.05,115000,2026-04-14
6515,穎崴,7.25,105000,2026-04-14
2308,台達電子,1.07,75000,2026-04-14
2345,智邦,1.08,70000,2026-04-14
2360,致茂,0.98,65000,2026-04-14
6805,富世達,0.9,64000,2026-04-14
3665,貿聯-KY,1.12,60000,2026-04-14
3017,奇鋐,1.0,53000,2026-04-14
3533,嘉澤端子,0.94,52000,2026-04-14
2383,台光電子,1.21,41000,2026-04-14
3131,弘塑科技,0.96,36000,2026-04-14
6223,旺矽,1.19,32000,2026-04-14
5274,信驊科技,1.17,11000,2026-04-14
202605TX,台指期貨,1.14,19,2026-04-14
3702,大聯大,7.27,9187000,2026-04-16
2337,旺宏,7.87,7029000,2026-04-16
2883,凱基金控,0.95,5571000,2026-04-16
3481,群創光電,0.96,4391000,2026-04-16
2313,華通,6.96,3322000,2026-04-16
2885,元大金,0.99,2426000,2026-04-16
2891,中信金,0.9,2090000,2026-04-16
2606,裕民,0.99,1924000,2026-04-16
6505,台塑石化,0.83,1872000,2026-04-16
3105,穩懋,7.25,1834000,2026-04-16
3037,欣興,9.35,1802000,2026-04-16
2347,聯強,1.14,1723000,2026-04-16
2882,國泰金,0.94,1581000,2026-04-16
1303,南亞,1.03,1419000,2026-04-16
4904,遠傳,0.92,1195000,2026-04-16
2344,華邦電子,0.86,1192000,2026-04-16
2481,強茂,0.98,1133000,2026-04-16
2412,中華電,0.91,827000,2026-04-16
6213,聯茂,1.49,732000,2026-04-16
3264,欣銓,0.99,702000,2026-04-16
2603,長榮海運,0.9,555000,2026-04-16
4958,臻鼎-KY,1.01,491000,2026-04-16
2330,台積電,8.18,487000,2026-04-16
3036,文曄,0.9,475000,2026-04-16
3023,信邦,0.95,420000,2026-04-16
2327,國巨*,1.03,395000,2026-04-16
2395,研華,0.97,338000,2026-04-16
3044,健鼎科技,1.02,307000,2026-04-16
3260,威剛科技,0.83,287000,2026-04-16
1560,中砂,1.04,237000,2026-04-16
3583,辛耘,1.24,218000,2026-04-16
5904,寶雅,0.88,217000,2026-04-16
3293,鈊象,0.85,138000,2026-04-16
2404,漢唐,0.95,126000,2026-04-16
2368,金像電子,1.16,124000,2026-04-16
8996,高力,1.1,122000,2026-04-16
1590,亞德客-KY,1.11,113000,2026-04-16
6515,穎崴,8.15,103000,2026-04-16
2308,台達電子,1.08,73000,2026-04-16
2345,智邦,1.13,69000,2026-04-16
2360,致茂,1.06,64000,2026-04-16
6805,富世達,0.98,64000,2026-04-16
3665,貿聯-KY,1.14,59000,2026-04-16
3017,奇鋐,1.02,52000,2026-04-16
3533,嘉澤端子,1.03,51000,2026-04-16
2383,台光電子,1.24,40000,2026-04-16
3131,弘塑科技,0.92,35000,2026-04-16
6223,旺矽,1.23,31000,2026-04-16
5274,信驊科技,1.17,10000,2026-04-16
202605TX,台指期貨,1.14,19,2026-04-16
3702,大聯大,7.23,9187000,2026-04-18
2337,旺宏,7.33,7029000,2026-04-18
2883,凱基金控,0.93,5571000,2026-04-18
3481,群創光電,0.91,4391000,2026-04-18
2313,華通,6.92,3322000,2026-04-18
2885,元大金,0.97,2426000,2026-04-18
2891,中信金,0.88,2090000,2026-04-18
2606,裕民,1.0,1924000,2026-04-18
6505,台塑石化,0.82,1872000,2026-04-18
3105,穩懋,7.87,1834000,2026-04-18
3037,欣興,9.24,1802000,2026-04-18
2347,聯強,1.15,1723000,2026-04-18
2882,國泰金,0.94,1581000,2026-04-18
1303,南亞,0.99,1419000,2026-04-18
4904,遠傳,0.93,1195000,2026-04-18
2344,華邦電子,0.83,1192000,2026-04-18
2481,強茂,1.06,1133000,2026-04-18
2412,中華電,0.91,827000,2026-04-18
6213,聯茂,1.58,732000,2026-04-18
3264,欣銓,0.96,702000,2026-04-18
2603,長榮海運,0.88,555000,2026-04-18
4958,臻鼎-KY,1.1,491000,2026-04-18
2330,台積電,7.87,487000,2026-04-18
3036,文曄,0.87,475000,2026-04-18
3023,信邦,0.94,420000,2026-04-18
2327,國巨*,1.0,395000,2026-04-18
2395,研華,0.99,338000,2026-04-18
3044,健鼎科技,1.01,307000,2026-04-18
3260,威剛科技,0.84,287000,2026-04-18
1560,中砂,1.01,237000,2026-04-18
3583,辛耘,1.32,218000,2026-04-18
5904,寶雅,0.88,217000,2026-04-18
3293,鈊象,0.85,138000,2026-04-18
2404,漢唐,1.03,126000,2026-04-18
2368,金像電子,1.16,124000,2026-04-18
8996,高力,1.19,122000,2026-04-18
1590,亞德客-KY,1.13,113000,2026-04-18
6515,穎崴,8.45,103000,2026-04-18
2308,台達電子,1.07,73000,2026-04-18
2345,智邦,1.14,69000,2026-04-18
2360,致茂,1.15,64000,2026-04-18
6805,富世達,0.95,64000,2026-04-18
3665,貿聯-KY,1.11,59000,2026-04-18
3017,奇鋐,0.99,52000,2026-04-18
3533,嘉澤端子,1.01,51000,2026-04-18
2383,台光電子,1.21,40000,2026-04-18
3131,弘塑科技,0.91,35000,2026-04-18
6223,旺矽,1.28,31000,2026-04-18
5274,信驊科技,1.1,10000,2026-04-18
202605TX,台指期貨,1.14,19,2026-04-18
3702,大聯大,7.27,9187000,2026-04-20
2337,旺宏,6.67,7029000,2026-04-20
2883,凱基金控,0.91,5571000,2026-04-20
3481,群創光電,0.9,4391000,2026-04-20
2313,華通,6.55,3322000,2026-04-20
2885,元大金,0.98,2426000,2026-04-20
2891,中信金,0.87,2090000,2026-04-20
2606,裕民,0.94,1924000,2026-04-20
6505,台塑石化,0.8,1872000,2026-04-20
3105,穩懋,8.55,1834000,2026-04-20
3037,欣興,9.65,1802000,2026-04-20
2347,聯強,1.14,1723000,2026-04-20
2882,國泰金,0.93,1581000,2026-04-20
1303,南亞,0.96,1419000,2026-04-20
4904,遠傳,0.92,1195000,2026-04-20
2344,華邦電子,0.8,1192000,2026-04-20
2481,強茂,0.98,1133000,2026-04-20
2412,中華電,0.89,827000,2026-04-20
6213,聯茂,1.63,732000,2026-04-20
3264,欣銓,1.04,702000,2026-04-20
2603,長榮海運,0.86,555000,2026-04-20
4958,臻鼎-KY,1.2,491000,2026-04-20
2330,台積電,7.76,487000,2026-04-20
3036,文曄,0.81,475000,2026-04-20
3023,信邦,0.92,420000,2026-04-20
2327,國巨*,0.99,395000,2026-04-20
2395,研華,0.97,338000,2026-04-20
3044,健鼎科技,1.0,307000,2026-04-20
3260,威剛科技,0.81,287000,2026-04-20
1560,中砂,1.01,237000,2026-04-20
3583,辛耘,1.39,218000,2026-04-20
5904,寶雅,0.89,217000,2026-04-20
3293,鈊象,0.85,138000,2026-04-20
2404,漢唐,1.02,126000,2026-04-20
2368,金像電子,1.18,124000,2026-04-20
8996,高力,1.15,122000,2026-04-20
1590,亞德客-KY,1.13,113000,2026-04-20
6515,穎崴,8.75,103000,2026-04-20
2308,台達電子,1.09,73000,2026-04-20
2345,智邦,1.09,69000,2026-04-20
2360,致茂,1.03,64000,2026-04-20
6805,富世達,0.95,64000,2026-04-20
3665,貿聯-KY,1.14,59000,2026-04-20
3017,奇鋐,1.02,52000,2026-04-20
3533,嘉澤端子,1.05,51000,2026-04-20
2383,台光電子,1.21,40000,2026-04-20
3131,弘塑科技,0.88,35000,2026-04-20
6223,旺矽,1.25,31000,2026-04-20
5274,信驊科技,1.14,10000,2026-04-20
202605TX,台指期貨,1.14,19,2026-04-20
3702,大聯大,7.19,9187000,2026-04-22
2337,旺宏,7.29,7029000,2026-04-22
2883,凱基金控,0.89,5571000,2026-04-22
3481,群創光電,0.87,4391000,2026-04-22
2313,華通,6.32,3322000,2026-04-22
2885,元大金,0.94,2426000,2026-04-22
2891,中信金,0.86,2090000,2026-04-22
2606,裕民,0.94,1924000,2026-04-22
6505,台塑石化,0.76,1872000,2026-04-22
3105,穩懋,8.48,1834000,2026-04-22
3037,欣興,9.97,1802000,2026-04-22
2347,聯強,1.12,1723000,2026-04-22
2882,國泰金,0.92,1581000,2026-04-22
1303,南亞,0.98,1419000,2026-04-22
4904,遠傳,0.88,1195000,2026-04-22
2344,華邦電子,0.83,1192000,2026-04-22
2481,強茂,0.9,1133000,2026-04-22
2412,中華電,0.87,827000,2026-04-22
6213,聯茂,1.68,732000,2026-04-22
3264,欣銓,1.14,702000,2026-04-22
2603,長榮海運,0.86,555000,2026-04-22
4958,臻鼎-KY,1.19,491000,2026-04-22
2330,台積電,7.69,487000,2026-04-22
3036,文曄,0.78,475000,2026-04-22
3023,信邦,0.92,420000,2026-04-22
2327,國巨*,0.96,395000,2026-04-22
2395,研華,0.94,338000,2026-04-22
3044,健鼎科技,1.09,307000,2026-04-22
3260,威剛科技,0.93,287000,2026-04-22
1560,中砂,0.98,237000,2026-04-22
3583,辛耘,1.42,218000,2026-04-22
5904,寶雅,0.92,217000,2026-04-22
3293,鈊象,0.84,138000,2026-04-22
2404,漢唐,0.97,126000,2026-04-22
2368,金像電子,1.19,124000,2026-04-22
8996,高力,1.12,122000,2026-04-22
1590,亞德客-KY,1.15,113000,2026-04-22
6515,穎崴,8.52,103000,2026-04-22
2308,台達電子,1.13,73000,2026-04-22
2345,智邦,1.17,69000,2026-04-22
2360,致茂,1.0,64000,2026-04-22
6805,富世達,0.98,64000,2026-04-22
3665,貿聯-KY,1.16,59000,2026-04-22
3017,奇鋐,1.08,52000,2026-04-22
3533,嘉澤端子,1.04,51000,2026-04-22
2383,台光電子,1.25,40000,2026-04-22
3131,弘塑科技,0.92,35000,2026-04-22
6223,旺矽,1.15,31000,2026-04-22
5274,信驊科技,1.24,10000,2026-04-22
202605TX,台指期貨,0.97,19,2026-04-22
3702,大聯大,6.99,9065000,2026-04-23
2337,旺宏,7.01,6941000,2026-04-23
2883,凱基金控,0.89,5503000,2026-04-23
3481,群創光電,0.84,4334000,2026-04-23
2313,華通,5.84,3277000,2026-04-23
2885,元大金,0.96,2396000,2026-04-23
2891,中信金,0.87,2065000,2026-04-23
2606,裕民,0.93,1900000,2026-04-23
6505,台塑石化,0.77,1848000,2026-04-23
3105,穩懋,8.12,1809000,2026-04-23
3037,欣興,10.49,1802000,2026-04-23
2347,聯強,1.12,1700000,2026-04-23
2882,國泰金,0.94,1562000,2026-04-23
1303,南亞,0.96,1400000,2026-04-23
4904,遠傳,0.91,1180000,2026-04-23
2344,華邦電子,0.83,1176000,2026-04-23
2481,強茂,0.9,1118000,2026-04-23
2412,中華電,0.89,817000,2026-04-23
6213,聯茂,1.61,732000,2026-04-23
3264,欣銓,1.1,693000,2026-04-23
2603,長榮海運,0.88,548000,2026-04-23
4958,臻鼎-KY,1.26,485000,2026-04-23
2330,台積電,8.02,481000,2026-04-23
3036,文曄,0.77,468000,2026-04-23
3023,信邦,0.92,414000,2026-04-23
2327,國巨*,0.92,389000,2026-04-23
2395,研華,0.95,333000,2026-04-23
3044,健鼎科技,1.12,303000,2026-04-23
3260,威剛科技,0.9,283000,2026-04-23
1560,中砂,0.98,234000,2026-04-23
3583,辛耘,1.56,218000,2026-04-23
5904,寶雅,0.91,214000,2026-04-23
3293,鈊象,0.83,136000,2026-04-23
2404,漢唐,0.97,124000,2026-04-23
2368,金像電子,1.24,122000,2026-04-23
8996,高力,1.18,122000,2026-04-23
1590,亞德客-KY,1.23,111000,2026-04-23
6515,穎崴,8.68,101000,2026-04-23
2308,台達電子,1.14,72000,2026-04-23
2345,智邦,1.13,68000,2026-04-23
2360,致茂,0.98,63000,2026-04-23
6805,富世達,0.96,63000,2026-04-23
3665,貿聯-KY,1.28,58000,2026-04-23
3017,奇鋐,1.1,51000,2026-04-23
3533,嘉澤端子,0.99,50000,2026-04-23
2383,台光電子,1.28,39000,2026-04-23
3131,弘塑科技,0.86,34000,2026-04-23
6223,旺矽,1.15,30000,2026-04-23
5274,信驊科技,1.13,9000,2026-04-23
202605TX,台指期貨,1.14,19,2026-04-23
3702,大聯大,6.95,8941000,2026-04-24
2337,旺宏,7.25,6853000,2026-04-24
2883,凱基金控,0.88,5430000,2026-04-24
3481,群創光電,0.8,4274000,2026-04-24
2313,華通,5.56,3232000,2026-04-24
2885,元大金,0.95,2364000,2026-04-24
2891,中信金,0.86,2038000,2026-04-24
2606,裕民,0.91,1874000,2026-04-24
6505,台塑石化,0.75,1822000,2026-04-24
3037,欣興,11.46,1802000,2026-04-24
3105,穩懋,7.82,1784000,2026-04-24
2347,聯強,1.11,1676000,2026-04-24
2882,國泰金,0.93,1541000,2026-04-24
1303,南亞,0.95,1380000,2026-04-24
4904,遠傳,0.9,1164000,2026-04-24
2344,華邦電子,0.82,1160000,2026-04-24
2481,強茂,0.88,1103000,2026-04-24
2412,中華電,0.88,806000,2026-04-24
6213,聯茂,1.62,732000,2026-04-24
3264,欣銓,1.15,684000,2026-04-24
2603,長榮海運,0.87,540000,2026-04-24
4958,臻鼎-KY,1.33,479000,2026-04-24
2330,台積電,8.3,474000,2026-04-24
3036,文曄,0.74,461000,2026-04-24
3023,信邦,0.95,408000,2026-04-24
2327,國巨*,0.91,383000,2026-04-24
2395,研華,0.93,328000,2026-04-24
3044,健鼎科技,1.15,299000,2026-04-24
3260,威剛科技,0.89,279000,2026-04-24
1560,中砂,0.99,230000,2026-04-24
3583,辛耘,1.42,218000,2026-04-24
5904,寶雅,0.91,211000,2026-04-24
3293,鈊象,0.81,134000,2026-04-24
8996,高力,1.1,122000,2026-04-24
2404,漢唐,0.97,122000,2026-04-24
2368,金像電子,1.34,120000,2026-04-24
1590,亞德客-KY,1.19,109000,2026-04-24
6515,穎崴,7.98,99000,2026-04-24
2308,台達電子,1.18,71000,2026-04-24
2345,智邦,1.15,67000,2026-04-24
2360,致茂,0.95,62000,2026-04-24
6805,富世達,0.95,62000,2026-04-24
3665,貿聯-KY,1.26,57000,2026-04-24
3017,奇鋐,1.18,50000,2026-04-24
3533,嘉澤端子,0.99,49000,2026-04-24
2383,台光電子,1.36,38000,2026-04-24
3131,弘塑科技,0.83,33000,2026-04-24
6223,旺矽,1.08,29000,2026-04-24
5274,信驊科技,1.05,8000,2026-04-24
202605TX,台指期貨,1.14,19,2026-04-24
